,datetime,polarity,subjectivity,search_query
11829, 2019-12-05 00:06:13,0.0,0.0, (to:@elonmusk)
11830, 2019-12-05 00:06:08,-0.03333333333333333,0.0, (to:@elonmusk)
11831, 2019-12-05 00:05:42,0.35,0.4, (to:@elonmusk)
11832, 2019-12-05 00:05:33,-0.6999999999999998,0.6666666666666666, (to:@elonmusk)
11833, 2019-12-05 00:05:12,0.1,1.0, (to:@elonmusk)
11834, 2019-12-05 00:05:05,0.6,1.0, (to:@elonmusk)
11835, 2019-12-05 00:05:03,0.0,0.0, (to:@elonmusk)
11836, 2019-12-05 00:04:29,0.0,0.0, (to:@elonmusk)
11837, 2019-12-05 00:03:55,0.2,0.3, (to:@elonmusk)
11838, 2019-12-05 00:03:50,0.0,0.0, (to:@elonmusk)
11839, 2019-12-05 00:03:09,0.3333333333333333,0.5, (to:@elonmusk)
11840, 2019-12-05 00:02:34,0.0,0.0, (to:@elonmusk)
11841, 2019-12-05 00:02:31,0.19791666666666669,0.1, (to:@elonmusk)
11842, 2019-12-05 00:00:41,-0.75,0.6, (to:@elonmusk)
11843, 2019-12-04 23:55:32,0.0,0.0, (to:@elonmusk)
11844, 2019-12-04 23:55:14,0.0,0.0, (to:@elonmusk)
11845, 2019-12-04 23:55:05,0.0,0.0, (to:@elonmusk)
11846, 2019-12-04 23:54:47,0.0,0.0, (to:@elonmusk)
11848, 2019-12-04 23:52:02,-0.075,0.6375000000000001, (to:@elonmusk)
11849, 2019-12-04 23:51:33,0.0,0.0, (to:@elonmusk)
11850, 2019-12-04 23:51:15,0.0,0.0, (to:@elonmusk)
11851, 2019-12-04 23:51:00,0.2857142857142857,0.5357142857142857, (to:@elonmusk)
11852, 2019-12-04 23:50:59,0.1542857142857143,0.6528571428571428, (to:@elonmusk)
11854, 2019-12-04 23:48:57,0.5,0.5, (to:@elonmusk)
11855, 2019-12-04 23:47:26,-0.05,0.4, (to:@elonmusk)
11856, 2019-12-04 23:46:06,0.0,0.0, (to:@elonmusk)
11857, 2019-12-04 23:45:45,0.0,0.0, (to:@elonmusk)
11858, 2019-12-04 23:45:18,0.0,0.0, (to:@elonmusk)
11859, 2019-12-04 23:45:16,0.0,0.5, (to:@elonmusk)
11860, 2019-12-04 23:44:56,-0.2,0.1, (to:@elonmusk)
11861, 2019-12-04 23:44:07,0.5,0.5, (to:@elonmusk)
11862, 2019-12-04 23:43:24,0.0,0.1, (to:@elonmusk)
11864, 2019-12-04 23:41:59,0.0,0.0, (to:@elonmusk)
11866, 2019-12-04 23:39:52,0.45,0.65, (to:@elonmusk)
11867, 2019-12-04 23:38:47,0.0,0.1, (to:@elonmusk)
11868, 2019-12-04 23:38:45,0.0,0.0, (to:@elonmusk)
11869, 2019-12-04 23:38:39,0.13636363636363635,0.4545454545454545, (to:@elonmusk)
11870, 2019-12-04 23:38:01,0.6,1.0, (to:@elonmusk)
11871, 2019-12-04 23:37:37,0.0,0.0, (to:@elonmusk)
11872, 2019-12-04 23:35:55,0.0,0.0, (to:@elonmusk)
11873, 2019-12-04 23:34:30,0.0,0.0, (to:@elonmusk)
11874, 2019-12-04 23:33:16,0.0,0.0, (to:@elonmusk)
11875, 2019-12-04 23:32:15,0.2,0.4, (to:@elonmusk)
11876, 2019-12-04 23:30:52,0.06818181818181818,0.2272727272727273, (to:@elonmusk)
11877, 2019-12-04 23:30:38,0.43333333333333335,0.5, (to:@elonmusk)
11878, 2019-12-04 23:30:26,0.0,0.0, (to:@elonmusk)
11879, 2019-12-04 23:30:11,-0.1555555555555556,0.2888888888888889, (to:@elonmusk)
11880, 2019-12-04 23:29:54,0.0,0.0, (to:@elonmusk)
11881, 2019-12-04 23:29:30,0.0,0.0, (to:@elonmusk)
11882, 2019-12-04 23:29:12,-0.25,0.45, (to:@elonmusk)
11883, 2019-12-04 23:28:28,0.4,0.7, (to:@elonmusk)
11884, 2019-12-04 23:28:22,0.5,0.5, (to:@elonmusk)
11885, 2019-12-04 23:28:12,0.5,0.5, (to:@elonmusk)
11886, 2019-12-04 23:27:49,0.0,0.0, (to:@elonmusk)
11888, 2019-12-04 23:27:31,0.0,0.0, (to:@elonmusk)
11889, 2019-12-04 23:26:32,0.0,0.0, (to:@elonmusk)
11890, 2019-12-04 23:26:28,0.26666666666666666,0.6, (to:@elonmusk)
11891, 2019-12-04 23:24:59,0.10714285714285714,0.7857142857142857, (to:@elonmusk)
11892, 2019-12-04 23:24:31,0.2833333333333333,0.8166666666666668, (to:@elonmusk)
11893, 2019-12-04 23:24:30,0.0,0.0, (to:@elonmusk)
11894, 2019-12-04 23:24:15,0.0,0.0, (to:@elonmusk)
11895, 2019-12-04 23:23:58,-0.25,0.45, (to:@elonmusk)
11896, 2019-12-04 23:20:41,0.0,0.0, (to:@elonmusk)
11897, 2019-12-04 23:20:26,-0.7999999999999999,1.0, (to:@elonmusk)
11898, 2019-12-04 23:20:21,0.0,0.0, (to:@elonmusk)
11899, 2019-12-04 23:19:36,0.0,0.0, (to:@elonmusk)
11900, 2019-12-04 23:19:23,0.0,0.0, (to:@elonmusk)
11901, 2019-12-04 23:17:54,0.0,0.0, (to:@elonmusk)
11902, 2019-12-04 23:17:02,0.0,0.0, (to:@elonmusk)
11903, 2019-12-04 23:16:51,0.0,0.125, (to:@elonmusk)
11904, 2019-12-04 23:16:16,-0.24375,0.40625, (to:@elonmusk)
11905, 2019-12-04 23:15:49,0.29523809523809524,0.4119047619047619, (to:@elonmusk)
11907, 2019-12-04 23:14:29,0.0,0.0, (to:@elonmusk)
11908, 2019-12-04 23:13:52,0.0,0.0, (to:@elonmusk)
11910, 2019-12-04 23:12:40,0.22,0.3133333333333333, (to:@elonmusk)
11911, 2019-12-04 23:11:46,0.13333333333333333,0.5166666666666667, (to:@elonmusk)
11912, 2019-12-04 23:11:22,0.0,0.0, (to:@elonmusk)
11913, 2019-12-04 23:11:07,0.21666666666666665,0.31666666666666665, (to:@elonmusk)
11914, 2019-12-04 23:09:02,0.2,0.30000000000000004, (to:@elonmusk)
11915, 2019-12-04 23:08:55,0.0,0.0, (to:@elonmusk)
11916, 2019-12-04 23:08:44,-0.08333333333333333,0.08333333333333333, (to:@elonmusk)
11917, 2019-12-04 23:08:32,0.0,0.0, (to:@elonmusk)
11918, 2019-12-04 23:08:31,0.0,0.0, (to:@elonmusk)
11919, 2019-12-04 23:07:18,0.0,0.0, (to:@elonmusk)
11920, 2019-12-04 23:06:47,0.0,0.0, (to:@elonmusk)
11921, 2019-12-04 23:06:47,0.8,0.75, (to:@elonmusk)
11922, 2019-12-04 23:05:44,-0.1,1.0, (to:@elonmusk)
11923, 2019-12-04 23:05:40,1.0,1.0, (to:@elonmusk)
11924, 2019-12-04 23:05:02,0.0,0.125, (to:@elonmusk)
11925, 2019-12-04 23:04:53,0.1,0.2, (to:@elonmusk)
11927, 2019-12-04 23:03:20,0.0,0.0, (to:@elonmusk)
11928, 2019-12-04 23:01:50,0.0,0.0, (to:@elonmusk)
11929, 2019-12-04 23:01:17,0.2,0.45, (to:@elonmusk)
11930, 2019-12-04 23:01:06,0.13636363636363635,0.4545454545454545, (to:@elonmusk)
11931, 2019-12-04 23:01:00,0.0,0.3, (to:@elonmusk)
11932, 2019-12-04 23:00:21,0.0,0.5, (to:@elonmusk)
11933, 2019-12-04 22:58:46,-0.6,0.9, (to:@elonmusk)
11934, 2019-12-04 22:58:23,0.0,0.0, (to:@elonmusk)
11935, 2019-12-04 22:58:17,0.0,0.0, (to:@elonmusk)
11936, 2019-12-04 22:57:47,0.0,0.0, (to:@elonmusk)
11937, 2019-12-04 22:57:37,0.0,0.0, (to:@elonmusk)
11938, 2019-12-04 22:57:09,0.0,0.0, (to:@elonmusk)
11939, 2019-12-04 22:56:34,0.0,0.0, (to:@elonmusk)
11940, 2019-12-04 22:55:09,0.35,0.4, (to:@elonmusk)
11941, 2019-12-04 22:54:58,0.0,0.3, (to:@elonmusk)
11942, 2019-12-04 22:54:55,0.4,0.8, (to:@elonmusk)
11943, 2019-12-04 22:54:50,0.0,0.0, (to:@elonmusk)
11944, 2019-12-04 22:54:42,0.0,0.0, (to:@elonmusk)
11945, 2019-12-04 22:54:35,0.13333333333333333,0.43333333333333335, (to:@elonmusk)
11946, 2019-12-04 22:54:31,1.0,0.3, (to:@elonmusk)
11947, 2019-12-04 22:54:15,-0.051388888888888914,0.3805555555555555, (to:@elonmusk)
11948, 2019-12-04 22:54:12,-0.6,0.8, (to:@elonmusk)
11949, 2019-12-04 22:54:11,0.0,0.0, (to:@elonmusk)
11950, 2019-12-04 22:54:09,0.1,0.35, (to:@elonmusk)
11951, 2019-12-04 22:53:10,0.7,0.6000000000000001, (to:@elonmusk)
11952, 2019-12-04 22:53:06,0.2,0.2, (to:@elonmusk)
11953, 2019-12-04 22:52:53,0.0,0.0, (to:@elonmusk)
11954, 2019-12-04 22:52:34,0.6000000000000001,0.9, (to:@elonmusk)
11955, 2019-12-04 22:51:33,-0.45,0.75, (to:@elonmusk)
11956, 2019-12-04 22:51:17,0.25,1.0, (to:@elonmusk)
11957, 2019-12-04 22:51:16,0.0,0.0, (to:@elonmusk)
11959, 2019-12-04 22:50:22,0.5,0.5, (to:@elonmusk)
11960, 2019-12-04 22:49:39,0.4666666666666666,0.7000000000000001, (to:@elonmusk)
11961, 2019-12-04 22:48:28,0.0,0.0, (to:@elonmusk)
11962, 2019-12-04 22:48:23,0.5,0.5, (to:@elonmusk)
11963, 2019-12-04 22:48:06,0.21212121212121213,0.4848484848484849, (to:@elonmusk)
11964, 2019-12-04 22:47:34,0.0,0.0, (to:@elonmusk)
11965, 2019-12-04 22:47:10,0.0,0.0, (to:@elonmusk)
11966, 2019-12-04 22:47:07,0.0,0.0, (to:@elonmusk)
11967, 2019-12-04 22:46:54,0.13636363636363635,0.4545454545454545, (to:@elonmusk)
11968, 2019-12-04 22:46:24,0.0,0.0, (to:@elonmusk)
11969, 2019-12-04 22:46:13,0.0,0.0, (to:@elonmusk)
11970, 2019-12-04 22:45:07,0.5,0.5, (to:@elonmusk)
11971, 2019-12-04 22:44:48,0.3,0.0, (to:@elonmusk)
11972, 2019-12-04 22:44:20,0.35,0.4, (to:@elonmusk)
11973, 2019-12-04 22:44:17,0.0,0.0, (to:@elonmusk)
11974, 2019-12-04 22:43:39,0.0,0.0, (to:@elonmusk)
11975, 2019-12-04 22:42:39,0.0,0.0, (to:@elonmusk)
11976, 2019-12-04 22:41:24,0.35,0.4, (to:@elonmusk)
11977, 2019-12-04 22:40:26,-0.2916666666666667,0.5416666666666666, (to:@elonmusk)
11978, 2019-12-04 22:40:09,0.0,0.0, (to:@elonmusk)
11979, 2019-12-04 22:39:34,0.3666666666666667,0.6666666666666666, (to:@elonmusk)
11980, 2019-12-04 22:39:05,0.0,0.0, (to:@elonmusk)
11981, 2019-12-04 22:38:55,0.5,0.5, (to:@elonmusk)
11982, 2019-12-04 22:38:37,0.0,0.0, (to:@elonmusk)
11983, 2019-12-04 22:35:47,0.0,0.0, (to:@elonmusk)
11984, 2019-12-04 22:35:21,0.3,0.1, (to:@elonmusk)
11985, 2019-12-04 22:34:54,-0.1555555555555556,0.2888888888888889, (to:@elonmusk)
11986, 2019-12-04 22:33:46,0.0,0.0, (to:@elonmusk)
11987, 2019-12-04 22:33:10,0.5,0.5, (to:@elonmusk)
11988, 2019-12-04 22:31:28,0.7,0.6000000000000001, (to:@elonmusk)
11989, 2019-12-04 22:30:56,0.25,0.75, (to:@elonmusk)
11990, 2019-12-04 22:30:44,0.23484848484848486,0.5606060606060606, (to:@elonmusk)
11991, 2019-12-04 22:30:26,0.2375,0.6333333333333333, (to:@elonmusk)
11992, 2019-12-04 22:30:23,0.05,0.0, (to:@elonmusk)
11993, 2019-12-04 22:30:04,0.0,0.0, (to:@elonmusk)
11994, 2019-12-04 22:29:58,0.195,0.18833333333333327, (to:@elonmusk)
11995, 2019-12-04 22:29:36,0.9,1.0, (to:@elonmusk)
11996, 2019-12-04 22:29:26,-0.20535714285714285,0.4375, (to:@elonmusk)
11997, 2019-12-04 22:28:33,0.0,0.0, (to:@elonmusk)
11998, 2019-12-04 22:28:30,0.4000000000000001,0.525, (to:@elonmusk)
11999, 2019-12-04 22:28:21,0.3,0.825, (to:@elonmusk)
12000, 2019-12-04 22:28:01,0.7,0.6000000000000001, (to:@elonmusk)
12002, 2019-12-04 22:27:40,0.20909090909090908,0.7136363636363636, (to:@elonmusk)
12003, 2019-12-04 22:26:56,0.0,0.0, (to:@elonmusk)
12004, 2019-12-04 22:25:34,0.0,0.0, (to:@elonmusk)
12005, 2019-12-04 22:24:41,0.0,0.125, (to:@elonmusk)
12006, 2019-12-04 22:23:56,0.0,0.0, (to:@elonmusk)
12007, 2019-12-04 22:23:39,0.35,0.65, (to:@elonmusk)
12008, 2019-12-04 22:21:39,0.5,0.5, (to:@elonmusk)
12009, 2019-12-04 22:21:20,0.425,0.775, (to:@elonmusk)
12010, 2019-12-04 22:21:04,0.0,0.0, (to:@elonmusk)
12011, 2019-12-04 22:20:18,1.0,1.0, (to:@elonmusk)
12012, 2019-12-04 22:20:18,0.0,0.0, (to:@elonmusk)
12013, 2019-12-04 22:18:42,0.5,0.625, (to:@elonmusk)
12014, 2019-12-04 22:18:34,0.0,0.0, (to:@elonmusk)
12016, 2019-12-04 22:17:44,0.0,0.125, (to:@elonmusk)
12017, 2019-12-04 22:17:37,-0.25,0.4666666666666666, (to:@elonmusk)
12018, 2019-12-04 22:17:10,0.25,0.2833333333333333, (to:@elonmusk)
12019, 2019-12-04 22:16:58,0.09999999999999998,0.8333333333333334, (to:@elonmusk)
12020, 2019-12-04 22:16:32,0.6000000000000001,0.575, (to:@elonmusk)
12021, 2019-12-04 22:15:58,0.17222222222222222,0.3944444444444445, (to:@elonmusk)
12022, 2019-12-04 22:15:53,0.25,0.425, (to:@elonmusk)
12024, 2019-12-04 22:15:07,0.0,0.0, (to:@elonmusk)
12025, 2019-12-04 22:14:29,0.0,0.0, (to:@elonmusk)
12026, 2019-12-04 22:14:06,0.05,0.5, (to:@elonmusk)
12027, 2019-12-04 22:13:51,0.3,0.5962962962962962, (to:@elonmusk)
12028, 2019-12-04 22:13:40,0.0,0.0, (to:@elonmusk)
12029, 2019-12-04 22:13:09,0.0,0.0, (to:@elonmusk)
12030, 2019-12-04 22:11:35,0.0,0.0, (to:@elonmusk)
12031, 2019-12-04 22:09:57,0.0,0.0, (to:@elonmusk)
12032, 2019-12-04 22:09:34,0.0,0.0, (to:@elonmusk)
12033, 2019-12-04 22:09:33,0.25,0.3125, (to:@elonmusk)
12034, 2019-12-04 22:08:56,0.35,0.35, (to:@elonmusk)
12035, 2019-12-04 22:07:30,0.0,0.0, (to:@elonmusk)
12036, 2019-12-04 22:06:40,0.85,0.9, (to:@elonmusk)
12037, 2019-12-04 22:05:40,-0.4,0.7, (to:@elonmusk)
12038, 2019-12-04 22:04:48,0.0,0.0, (to:@elonmusk)
12039, 2019-12-04 22:03:32,0.0,0.0, (to:@elonmusk)
12040, 2019-12-04 22:03:31,1.0,1.0, (to:@elonmusk)
12041, 2019-12-04 22:03:24,0.0,0.0, (to:@elonmusk)
12042, 2019-12-04 22:02:32,0.105,0.61, (to:@elonmusk)
12043, 2019-12-04 22:02:11,0.0,0.0, (to:@elonmusk)
12044, 2019-12-04 22:00:49,0.0,0.0, (to:@elonmusk)
12045, 2019-12-04 21:59:52,0.21428571428571427,0.5, (to:@elonmusk)
12047, 2019-12-04 21:58:53,0.6222222222222222,0.5000000000000001, (to:@elonmusk)
12048, 2019-12-04 21:57:54,0.24625,0.5225, (to:@elonmusk)
12049, 2019-12-04 21:57:50,0.13636363636363635,0.4545454545454545, (to:@elonmusk)
12050, 2019-12-04 21:56:39,0.0,0.0, (to:@elonmusk)
12051, 2019-12-04 21:56:07,0.1,0.6, (to:@elonmusk)
12052, 2019-12-04 21:55:36,0.35,0.4, (to:@elonmusk)
12053, 2019-12-04 21:54:40,0.0,0.0, (to:@elonmusk)
12054, 2019-12-04 21:54:37,0.0,0.375, (to:@elonmusk)
12055, 2019-12-04 21:54:32,0.0,0.0, (to:@elonmusk)
12056, 2019-12-04 21:53:29,0.0,0.0, (to:@elonmusk)
12057, 2019-12-04 21:53:04,0.13636363636363635,0.4545454545454545, (to:@elonmusk)
12058, 2019-12-04 21:52:39,0.6,1.0, (to:@elonmusk)
12059, 2019-12-04 21:52:31,0.0,0.0, (to:@elonmusk)
12060, 2019-12-04 21:52:14,0.24,0.7072222222222222, (to:@elonmusk)
12061, 2019-12-04 21:51:56,0.35,0.5, (to:@elonmusk)
12062, 2019-12-04 21:51:48,0.4625,0.6347222222222222, (to:@elonmusk)
12063, 2019-12-04 21:51:39,0.0,0.0, (to:@elonmusk)
12064, 2019-12-04 21:50:58,0.5,1.0, (to:@elonmusk)
12065, 2019-12-04 21:50:45,-0.2,0.6, (to:@elonmusk)
12066, 2019-12-04 21:49:59,0.08333333333333334,0.5, (to:@elonmusk)
12067, 2019-12-04 21:49:13,0.4,0.4500000000000001, (to:@elonmusk)
12068, 2019-12-04 21:49:04,0.0,0.0, (to:@elonmusk)
12069, 2019-12-04 21:48:28,0.0,0.0, (to:@elonmusk)
12070, 2019-12-04 21:48:18,0.0,0.0, (to:@elonmusk)
12071, 2019-12-04 21:47:32,0.33,0.77, (to:@elonmusk)
12072, 2019-12-04 21:46:21,0.0,0.0, (to:@elonmusk)
12073, 2019-12-04 21:44:05,0.175,0.375, (to:@elonmusk)
12074, 2019-12-04 21:43:55,0.2444444444444445,0.7000000000000001, (to:@elonmusk)
12075, 2019-12-04 21:43:38,-0.175,0.65, (to:@elonmusk)
12076, 2019-12-04 21:41:52,0.0,0.0, (to:@elonmusk)
12078, 2019-12-04 21:40:35,0.0,0.0, (to:@elonmusk)
12079, 2019-12-04 21:40:35,0.8,0.75, (to:@elonmusk)
12080, 2019-12-04 21:40:25,0.5,0.8888888888888888, (to:@elonmusk)
12081, 2019-12-04 21:39:18,-0.2166666666666666,0.3555555555555556, (to:@elonmusk)
12082, 2019-12-04 21:37:41,0.35,0.4, (to:@elonmusk)
12083, 2019-12-04 21:37:26,0.3181818181818182,0.4772727272727273, (to:@elonmusk)
12084, 2019-12-04 21:37:07,-0.6666666666666666,0.8333333333333333, (to:@elonmusk)
12085, 2019-12-04 21:35:31,0.8,0.75, (to:@elonmusk)
12087, 2019-12-04 21:34:32,-0.2,0.35, (to:@elonmusk)
12088, 2019-12-04 21:33:57,0.5,0.6, (to:@elonmusk)
12089, 2019-12-04 21:33:48,0.0,0.0, (to:@elonmusk)
12090, 2019-12-04 21:33:36,0.0,0.0, (to:@elonmusk)
12091, 2019-12-04 21:32:09,0.0,0.0, (to:@elonmusk)
12092, 2019-12-04 21:32:08,0.0,0.0, (to:@elonmusk)
12093, 2019-12-04 21:31:02,0.0,0.125, (to:@elonmusk)
12094, 2019-12-04 21:31:00,0.8,0.75, (to:@elonmusk)
12095, 2019-12-04 21:29:50,0.1,0.65, (to:@elonmusk)
12096, 2019-12-04 21:28:31,0.0,0.0, (to:@elonmusk)
12097, 2019-12-04 21:27:20,1.1102230246251566e-17,0.56, (to:@elonmusk)
12098, 2019-12-04 21:27:18,0.1,0.1, (to:@elonmusk)
12100, 2019-12-04 21:23:23,0.0,0.1, (to:@elonmusk)
12101, 2019-12-04 21:22:59,0.0,0.0, (to:@elonmusk)
12102, 2019-12-04 21:21:40,0.0,0.0, (to:@elonmusk)
12103, 2019-12-04 21:20:33,0.0,0.0, (to:@elonmusk)
12104, 2019-12-04 21:20:25,0.0,0.0, (to:@elonmusk)
12105, 2019-12-04 21:20:12,0.0,0.0, (to:@elonmusk)
12107, 2019-12-04 21:19:31,0.0,0.0, (to:@elonmusk)
12108, 2019-12-04 21:18:41,0.0,0.0, (to:@elonmusk)
12109, 2019-12-04 21:18:40,0.0,0.0, (to:@elonmusk)
12110, 2019-12-04 21:18:27,-0.35714285714285715,0.5047619047619047, (to:@elonmusk)
12112, 2019-12-04 21:17:45,0.2,0.5, (to:@elonmusk)
12113, 2019-12-04 21:17:42,-0.009595959595959616,0.3717171717171717, (to:@elonmusk)
12114, 2019-12-04 21:17:30,0.2,0.30000000000000004, (to:@elonmusk)
12115, 2019-12-04 21:16:58,0.2,0.30000000000000004, (to:@elonmusk)
12116, 2019-12-04 21:16:49,0.2,0.30000000000000004, (to:@elonmusk)
12117, 2019-12-04 21:16:36,-0.1,0.1, (to:@elonmusk)
12118, 2019-12-04 21:16:34,0.0,0.0, (to:@elonmusk)
12119, 2019-12-04 21:16:11,0.0,0.0, (to:@elonmusk)
12120, 2019-12-04 21:15:38,0.0,0.0, (to:@elonmusk)
12122, 2019-12-04 21:14:57,0.06111111111111111,0.4222222222222222, (to:@elonmusk)
12123, 2019-12-04 21:14:34,0.8,0.75, (to:@elonmusk)
12124, 2019-12-04 21:14:08,0.6000000000000001,0.9, (to:@elonmusk)
12125, 2019-12-04 21:13:30,-0.3333333333333333,0.6666666666666666, (to:@elonmusk)
12126, 2019-12-04 21:13:05,0.35,0.65, (to:@elonmusk)
12127, 2019-12-04 21:12:49,-0.5,0.7, (to:@elonmusk)
12128, 2019-12-04 21:11:36,0.525,0.5916666666666667, (to:@elonmusk)
12129, 2019-12-04 21:10:28,0.7,0.6000000000000001, (to:@elonmusk)
12130, 2019-12-04 21:09:59,0.0,0.0, (to:@elonmusk)
12131, 2019-12-04 21:09:39,0.0,0.0, (to:@elonmusk)
12132, 2019-12-04 21:09:15,0.5,0.8888888888888888, (to:@elonmusk)
12133, 2019-12-04 21:08:43,0.31785714285714284,0.5928571428571429, (to:@elonmusk)
12134, 2019-12-04 21:08:05,0.45,0.8500000000000001, (to:@elonmusk)
12135, 2019-12-04 21:07:27,0.1722222222222222,0.6388888888888888, (to:@elonmusk)
12136, 2019-12-04 21:06:59,0.2857142857142857,0.5357142857142857, (to:@elonmusk)
12137, 2019-12-04 21:06:58,0.0,0.0, (to:@elonmusk)
12138, 2019-12-04 21:06:55,0.4,0.6, (to:@elonmusk)
12140, 2019-12-04 21:03:35,0.0,0.0, (to:@elonmusk)
12141, 2019-12-04 21:02:42,0.0,0.0, (to:@elonmusk)
12142, 2019-12-04 21:02:24,0.5,0.5, (to:@elonmusk)
12143, 2019-12-04 21:00:21,-0.5,1.0, (to:@elonmusk)
12144, 2019-12-04 21:00:20,0.2,0.2, (to:@elonmusk)
12145, 2019-12-04 21:00:00,0.0,0.0, (to:@elonmusk)
12146, 2019-12-04 20:59:48,0.0,0.0, (to:@elonmusk)
12147, 2019-12-04 20:59:21,0.0,0.0, (to:@elonmusk)
12148, 2019-12-04 20:59:11,0.5,0.6296296296296297, (to:@elonmusk)
12149, 2019-12-04 20:58:54,0.6,1.0, (to:@elonmusk)
12150, 2019-12-04 20:58:21,0.0,0.0, (to:@elonmusk)
12151, 2019-12-04 20:57:33,0.4,0.8, (to:@elonmusk)
12152, 2019-12-04 20:57:07,0.0,0.0, (to:@elonmusk)
12153, 2019-12-04 20:56:49,0.0625,0.3125, (to:@elonmusk)
12154, 2019-12-04 20:56:44,0.0,0.0, (to:@elonmusk)
12155, 2019-12-04 20:55:17,0.2,0.2, (to:@elonmusk)
12156, 2019-12-04 20:55:08,0.1,0.4, (to:@elonmusk)
12157, 2019-12-04 20:54:31,0.07083333333333333,0.5583333333333333, (to:@elonmusk)
12158, 2019-12-04 20:54:05,-0.1,0.4, (to:@elonmusk)
12159, 2019-12-04 20:53:51,-0.015357142857142856,0.3696428571428571, (to:@elonmusk)
12160, 2019-12-04 20:53:47,0.0,0.0, (to:@elonmusk)
12161, 2019-12-04 20:51:31,0.2,0.30000000000000004, (to:@elonmusk)
12162, 2019-12-04 20:50:38,0.0,0.0, (to:@elonmusk)
12163, 2019-12-04 20:49:41,0.0,0.0, (to:@elonmusk)
12164, 2019-12-04 20:49:40,0.0,0.0, (to:@elonmusk)
12165, 2019-12-04 20:47:45,0.0,0.0, (to:@elonmusk)
12166, 2019-12-04 20:47:37,0.0,0.0, (to:@elonmusk)
12167, 2019-12-04 20:47:06,0.0,0.0, (to:@elonmusk)
12168, 2019-12-04 20:46:39,0.0,0.0, (to:@elonmusk)
12169, 2019-12-04 20:46:35,-0.2,0.0, (to:@elonmusk)
12170, 2019-12-04 20:46:09,0.7,0.9, (to:@elonmusk)
12171, 2019-12-04 20:45:55,0.0,0.0, (to:@elonmusk)
12172, 2019-12-04 20:45:11,0.0,0.0, (to:@elonmusk)
12173, 2019-12-04 20:45:07,0.5,0.5, (to:@elonmusk)
12174, 2019-12-04 20:44:32,0.5,1.0, (to:@elonmusk)
12175, 2019-12-04 20:44:30,0.0,0.0, (to:@elonmusk)
12176, 2019-12-04 20:44:23,0.0,0.0, (to:@elonmusk)
12177, 2019-12-04 20:44:04,0.375,0.5, (to:@elonmusk)
12178, 2019-12-04 20:43:45,0.5,0.5, (to:@elonmusk)
12179, 2019-12-04 20:43:32,0.3499999999999999,0.6666666666666666, (to:@elonmusk)
12181, 2019-12-04 20:43:23,0.0,0.0, (to:@elonmusk)
12182, 2019-12-04 20:43:04,0.0,0.0, (to:@elonmusk)
12183, 2019-12-04 20:42:46,-0.09285714285714287,0.6714285714285715, (to:@elonmusk)
12184, 2019-12-04 20:42:40,0.5,0.6, (to:@elonmusk)
12186, 2019-12-04 20:41:16,0.0,0.0, (to:@elonmusk)
12187, 2019-12-04 20:40:25,0.0,0.0, (to:@elonmusk)
12188, 2019-12-04 20:40:10,-0.15,0.3, (to:@elonmusk)
12189, 2019-12-04 20:39:16,0.0,0.0, (to:@elonmusk)
12190, 2019-12-04 20:38:54,0.1,0.2, (to:@elonmusk)
12191, 2019-12-04 20:38:46,0.18333333333333332,0.4166666666666666, (to:@elonmusk)
12192, 2019-12-04 20:37:30,0.04999999999999999,0.45, (to:@elonmusk)
12193, 2019-12-04 20:37:24,0.0,0.0, (to:@elonmusk)
12194, 2019-12-04 20:37:20,0.029166666666666667,0.44583333333333336, (to:@elonmusk)
12195, 2019-12-04 20:37:00,0.5,0.6, (to:@elonmusk)
12196, 2019-12-04 20:36:38,0.0,0.0, (to:@elonmusk)
12197, 2019-12-04 20:35:15,0.0,0.0, (to:@elonmusk)
12198, 2019-12-04 20:34:03,0.0,0.0, (to:@elonmusk)
12199, 2019-12-04 20:33:28,0.0,0.0, (to:@elonmusk)
12200, 2019-12-04 20:33:27,0.6,1.0, (to:@elonmusk)
12201, 2019-12-04 20:33:11,0.0,0.0, (to:@elonmusk)
12202, 2019-12-04 20:32:51,0.4,0.5, (to:@elonmusk)
12204, 2019-12-04 20:32:12,0.0,0.0, (to:@elonmusk)
12205, 2019-12-04 20:30:53,0.0,0.0, (to:@elonmusk)
12206, 2019-12-04 20:30:49,0.2,0.6999999999999998, (to:@elonmusk)
12207, 2019-12-04 20:30:27,0.0,0.0, (to:@elonmusk)
12208, 2019-12-04 20:30:18,0.7,0.6000000000000001, (to:@elonmusk)
12209, 2019-12-04 20:29:42,0.4375,0.875, (to:@elonmusk)
12210, 2019-12-04 20:29:26,-0.1555555555555556,0.2888888888888889, (to:@elonmusk)
12212, 2019-12-04 20:27:13,0.375,0.5, (to:@elonmusk)
12213, 2019-12-04 20:26:51,0.07916666666666666,0.5458333333333333, (to:@elonmusk)
12214, 2019-12-04 20:26:29,0.0,0.0, (to:@elonmusk)
12215, 2019-12-04 20:26:13,0.8,0.7, (to:@elonmusk)
12216, 2019-12-04 20:26:02,0.13636363636363635,0.4545454545454545, (to:@elonmusk)
12217, 2019-12-04 20:25:59,0.0,0.0, (to:@elonmusk)
12218, 2019-12-04 20:25:42,0.4,0.7, (to:@elonmusk)
12219, 2019-12-04 20:25:39,0.0,0.0, (to:@elonmusk)
